episode,step,x-coordinate,ycoordinate,heading,steering_angle,speed,action_taken,reward,job_completed,all_wheels_on_track,progress,closest_waypoint_index,track_length,time.time(),
0,515,-5.5008,-2.8154,-178.7324,-20,0.67,3,0.5,FALSE,TRUE,75.3162,259,51.39,1596639599,in_progress
0,516,-5.5887,-2.8088,178.7373,0,1.33,10,0.5,FALSE,TRUE,75.524,259,51.39,1596639600,in_progress
0,517,-5.6803,-2.7971,175.787,-20,1.33,4,0.5,FALSE,TRUE,75.7015,260,51.39,1596639600,in_progress
0,518,-5.7596,-2.7844,173.8558,-10,0.67,6,0.5,FALSE,TRUE,75.9097,261,51.39,1596639600,in_progress
0,519,-5.8521,-2.7652,171.1803,-30,1.33,1,0.5,FALSE,TRUE,76.1644,261,51.39,1596639600,in_progress
0,520,-5.9281,-2.7424,167.5373,-30,1.33,1,0.5,FALSE,TRUE,76.4008,262,51.39,1596639600,in_progress
0,521,-6.0031,-2.7121,163.5727,-30,2,2,0.5,FALSE,TRUE,76.5582,263,51.39,1596639600,in_progress
0,522,-6.1236,-2.6468,155.4023,-20,1.33,4,0.5,FALSE,TRUE,76.9717,264,51.39,1596639600,in_progress
0,523,-6.1829,-2.6037,149.8918,10,0.67,12,0.5,FALSE,TRUE,77.1127,265,51.39,1596639600,in_progress
0,524,-6.261,-2.5356,142.7834,-20,2,5,0.5,FALSE,TRUE,77.3602,266,51.39,1596639600,in_progress
0,525,-6.3168,-2.4744,137.6686,20,1.33,16,0.5,FALSE,TRUE,77.5567,266,51.39,1596639600,in_progress
0,526,-6.3902,-2.3792,131.3595,-30,0.67,0,0.5,FALSE,TRUE,77.8121,267,51.39,1596639600,in_progress
0,527,-6.4345,-2.3152,128.3646,-30,0.67,0,0.5,FALSE,TRUE,77.9624,268,51.39,1596639600,in_progress
0,528,-6.4706,-2.2479,123.7954,-30,1.33,1,0.5,FALSE,TRUE,78.1294,268,51.39,1596639600,in_progress
0,529,-6.4979,-2.1805,118.914,20,1.33,16,0.5,FALSE,TRUE,78.2708,269,51.39,1596639600,in_progress
0,530,-6.5215,-2.1056,113.9091,-20,1.33,4,0.5,FALSE,TRUE,78.4372,269,51.39,1596639600,in_progress
0,531,-6.547,-2.0136,109.7282,-30,1.33,1,0.5,FALSE,TRUE,78.6221,270,51.39,1596639601,in_progress
0,532,-6.5638,-1.9191,105.1087,10,1.33,13,0.5,FALSE,TRUE,78.8207,271,51.39,1596639601,in_progress
0,533,-6.5712,-1.8385,100.8234,30,0.67,18,0.5,FALSE,TRUE,78.978,271,51.39,1596639601,in_progress
0,534,-6.5769,-1.7397,96.849,20,2,17,0.5,FALSE,TRUE,79.1645,272,51.39,1596639601,in_progress
0,535,-6.5814,-1.649,94.8767,30,2,20,0.5,FALSE,TRUE,79.3362,272,51.39,1596639601,in_progress
0,536,-6.5876,-1.5568,94.4092,20,1.33,16,0.5,FALSE,TRUE,79.5107,273,51.39,1596639601,in_progress
0,537,-6.5988,-1.451,95.4006,20,1.33,16,0.1,FALSE,TRUE,79.7144,274,51.39,1596639601,in_progress
0,538,-6.6173,-1.33,97.4552,20,1.33,16,0.1,FALSE,TRUE,79.9402,274,51.39,1596639601,in_progress
0,539,-6.6388,-1.2315,100.0099,20,1.33,16,0.1,FALSE,TRUE,80.1181,275,51.39,1596639601,in_progress
0,540,-6.659,-1.159,102.3379,20,1.33,16,0.1,FALSE,TRUE,80.2641,276,51.39,1596639601,in_progress
0,541,-6.6878,-1.0747,105.4793,20,1.33,16,0.1,FALSE,TRUE,80.42,276,51.39,1596639601,in_progress
0,542,-6.7247,-0.9875,109.1988,20,1.33,16,0.1,FALSE,TRUE,80.6042,277,51.39,1596639601,in_progress
0,543,-6.7667,-0.9059,113.1124,-10,1.33,7,0.1,FALSE,TRUE,80.7629,277,51.39,1596639601,in_progress
0,544,-6.8198,-0.8167,117.1479,20,2,17,0.1,FALSE,TRUE,80.9633,278,51.39,1596639601,in_progress
0,545,-6.8931,-0.7058,121.3716,20,2,17,0.1,FALSE,TRUE,81.1934,279,51.39,1596639602,in_progress
0,546,-6.9569,-0.6298,126.009,20,1.33,16,0.5,FALSE,TRUE,81.3573,279,51.39,1596639602,in_progress
0,547,-7.049,-0.542,132.569,30,0.67,18,0.5,FALSE,TRUE,81.579,280,51.39,1596639602,in_progress
0,548,-7.1225,-0.4887,138.3587,30,1.33,19,0.5,FALSE,TRUE,81.7296,281,51.39,1596639602,in_progress
0,549,-7.2455,-0.4254,147.9038,20,1.33,16,0.5,FALSE,TRUE,81.9421,281,51.39,1596639602,in_progress
0,550,-7.2455,-0.4254,147.9038,-10,1.33,7,0.5,FALSE,TRUE,81.9421,281,51.39,1596639602,in_progress
0,551,-7.3954,-0.375,157.3847,0,2,11,1,FALSE,TRUE,82.1906,282,51.39,1596639602,in_progress
0,552,-7.4568,-0.3601,160.7877,-30,1.33,1,1,FALSE,TRUE,82.2935,282,51.39,1596639602,in_progress
0,553,-7.5605,-0.338,165.3451,-30,1.33,1,1,FALSE,TRUE,82.478,283,51.39,1596639602,in_progress
0,554,-7.6476,-0.321,166.9916,-10,0.67,6,1,FALSE,TRUE,82.6296,284,51.39,1596639602,in_progress
0,555,-7.7232,-0.3037,166.9698,-30,0.67,0,0.5,FALSE,TRUE,82.7949,284,51.39,1596639602,in_progress
0,556,-7.7917,-0.2869,166.7249,-30,0.67,0,0.5,FALSE,TRUE,82.9245,285,51.39,1596639602,in_progress
0,557,-7.8623,-0.2658,165.2406,-30,0.67,0,0.5,FALSE,TRUE,83.0843,285,51.39,1596639602,in_progress
0,558,-7.9031,-0.2508,163.6775,-30,0.67,0,0.5,FALSE,TRUE,83.1678,285,51.39,1596639602,in_progress
0,559,-7.9636,-0.2232,160.4865,-30,0.67,0,0.5,FALSE,TRUE,83.2967,286,51.39,1596639602,in_progress
0,560,-7.9988,-0.2037,158.3833,-30,0.67,0,0.5,FALSE,TRUE,83.3704,286,51.39,1596639603,in_progress
0,561,-8.0359,-0.18,155.4721,-30,0.67,0,0.5,FALSE,TRUE,83.4561,286,51.39,1596639603,in_progress
0,562,-8.08,-0.1457,151.5401,-30,0.67,0,0.5,FALSE,TRUE,83.5638,287,51.39,1596639603,in_progress
0,563,-8.1131,-0.1157,147.8711,-30,0.67,0,0.5,FALSE,TRUE,83.626,287,51.39,1596639603,in_progress
0,564,-8.1464,-0.0792,143.5319,-10,0.67,6,0.5,FALSE,TRUE,83.7118,287,51.39,1596639603,in_progress
0,565,-8.1781,-0.0404,139.2883,-20,1.33,4,0.5,FALSE,TRUE,83.8058,288,51.39,1596639603,in_progress
0,566,-8.2007,-0.0087,135.8215,-30,1.33,1,0.5,FALSE,TRUE,83.8774,288,51.39,1596639603,in_progress
0,567,-8.2334,0.0513,128.9548,-30,1.33,1,0.5,FALSE,TRUE,83.9688,288,51.39,1596639603,in_progress
0,568,-8.2621,0.1274,120.6599,-20,1.33,4,1,FALSE,TRUE,84.1105,289,51.39,1596639603,in_progress
0,569,-8.2794,0.1971,113.8256,-10,1.33,7,1,FALSE,TRUE,84.2189,289,51.39,1596639603,in_progress
0,570,-8.2922,0.2874,106.0396,30,1.33,19,1,FALSE,TRUE,84.3692,290,51.39,1596639603,in_progress
0,571,-8.299,0.3855,99.9094,20,0.67,15,1,FALSE,TRUE,84.5381,290,51.39,1596639603,in_progress
0,572,-8.3008,0.4647,95.8744,20,1.33,16,0.5,FALSE,TRUE,84.6678,291,51.39,1596639603,in_progress
0,573,-8.3013,0.5353,93.7014,20,2,17,0.5,FALSE,TRUE,84.7823,291,51.39,1596639603,in_progress
0,574,-8.3025,0.6559,91.8869,30,2,20,0.5,FALSE,TRUE,85.0089,292,51.39,1596639604,in_progress
0,575,-8.3116,0.7739,93.5535,20,1.33,16,0.5,FALSE,TRUE,85.2491,293,51.39,1596639604,in_progress
0,576,-8.3244,0.87,95.734,20,1.33,16,0.1,FALSE,TRUE,85.4539,293,51.39,1596639604,in_progress
0,577,-8.3451,0.9779,98.5501,20,1.33,16,0.1,FALSE,TRUE,85.6628,294,51.39,1596639604,in_progress
0,578,-8.3714,1.0767,101.913,20,1.33,16,0.1,FALSE,TRUE,85.8796,295,51.39,1596639604,in_progress
0,579,-8.3925,1.1397,104.3299,-10,1.33,7,0.1,FALSE,TRUE,86.0287,295,51.39,1596639604,in_progress
0,580,-8.4244,1.2231,107.4371,-30,1.33,1,0.1,FALSE,TRUE,86.2025,296,51.39,1596639604,in_progress
0,581,-8.469,1.3418,109.254,-10,0.67,6,0.1,FALSE,TRUE,86.4664,297,51.39,1596639604,in_progress
0,582,-8.4996,1.4323,108.8158,0,1.33,10,0.1,FALSE,TRUE,86.6664,297,51.39,1596639604,in_progress
0,583,-8.525,1.5076,108.7376,-10,0.67,6,0.1,FALSE,TRUE,86.821,298,51.39,1596639604,in_progress
0,584,-8.5555,1.5967,108.8842,-20,1.33,4,0.1,FALSE,TRUE,87.0179,299,51.39,1596639604,in_progress
0,585,-8.5803,1.6804,107.6333,-10,1.33,7,0.1,FALSE,TRUE,87.2065,299,51.39,1596639604,in_progress
0,586,-8.5964,1.7442,106.3578,-10,1.33,7,0.1,FALSE,TRUE,87.3346,300,51.39,1596639604,in_progress
0,587,-8.6207,1.8497,104.5292,-10,1.33,7,0.1,FALSE,TRUE,87.5701,300,51.39,1596639604,in_progress
0,588,-8.6361,1.9287,103.0206,-30,1.33,1,0.1,FALSE,TRUE,87.753,301,51.39,1596639604,in_progress
0,589,-8.6499,2.0291,100.4771,-30,1.33,1,0.1,FALSE,TRUE,87.9501,302,51.39,1596639605,in_progress
0,590,-8.6547,2.126,96.8657,-30,1.33,1,0.1,FALSE,TRUE,88.1728,303,51.39,1596639605,in_progress
0,591,-8.6521,2.2092,93.1068,-30,1.33,1,0.1,FALSE,TRUE,88.3715,303,51.39,1596639605,in_progress
0,592,-8.6382,2.3211,87.3931,-10,0.67,6,0.1,FALSE,TRUE,88.6379,304,51.39,1596639605,in_progress
0,593,-8.6238,2.3866,83.5963,-10,0.67,6,0.1,FALSE,TRUE,88.7665,305,51.39,1596639605,in_progress
0,594,-8.6009,2.4629,78.9962,-30,2,2,0.1,FALSE,TRUE,88.9745,305,51.39,1596639605,in_progress
0,595,-8.5746,2.5301,74.6269,-30,2,2,0.1,FALSE,TRUE,89.1106,306,51.39,1596639605,in_progress
0,596,-8.5223,2.6177,66.1986,-20,1.33,4,0.1,FALSE,TRUE,89.367,307,51.39,1596639605,in_progress
0,597,-8.4789,2.6731,60.2732,-10,1.33,7,0.1,FALSE,TRUE,89.5703,307,51.39,1596639605,in_progress
0,598,-8.4143,2.7426,53.642,20,1.33,16,0.1,FALSE,FALSE,89.8241,308,51.39,1596639605,in_progress
0,599,-8.3449,2.8095,48.7236,20,1.33,16,0.1,FALSE,FALSE,89.997,309,51.39,1596639605,in_progress
0,600,-8.2894,2.8619,46.4179,-30,1.33,1,0.001,FALSE,FALSE,90.221,310,51.39,1596639605,in_progress
0,601,-8.1929,2.9479,43.4288,-10,1.33,7,0.001,FALSE,FALSE,90.5422,311,51.39,1596639605,in_progress
0,602,-8.1256,3.0005,40.9363,-30,1.33,1,0.001,FALSE,FALSE,90.7687,311,51.39,1596639605,in_progress
0,603,-8.0593,3.0479,38.6316,20,1.33,16,0.001,FALSE,FALSE,90.9789,312,51.39,1596639605,off_track
0,604,-7.9763,3.1012,35.6748,0,2,11,0,FALSE,FALSE,91.1603,313,51.39,1596639606,pause
0,605,-8.2626,3.3866,51.7159,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,606,-8.2626,3.3866,51.7161,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,607,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,608,-8.2626,3.3866,51.7164,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,609,-8.2626,3.3866,51.7165,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,610,-8.2626,3.3866,51.7165,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,611,-8.2626,3.3866,51.7166,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,612,-8.2626,3.3866,51.7169,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,613,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,614,-8.2626,3.3866,51.7169,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,615,-8.2626,3.3866,51.7165,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,616,-8.2626,3.3866,51.7164,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,617,-8.2626,3.3866,51.7168,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,618,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639606,pause
0,619,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,620,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,621,-8.2626,3.3866,51.7164,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,622,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,623,-8.2626,3.3866,51.716,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,624,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,625,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,626,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,627,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,628,-8.2626,3.3866,51.7161,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,629,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,630,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,631,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,632,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,633,-8.2626,3.3866,51.7163,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639607,pause
0,634,-8.2626,3.3866,51.7162,10,1.33,13,0,FALSE,TRUE,91.2698,313,51.39,1596639608,pause
0,635,-8.2625,3.3867,51.7032,10,1.33,13,0.5,FALSE,TRUE,91.27,313,51.39,1596639608,in_progress
0,636,-8.259,3.3912,51.6999,10,1.33,13,0.5,FALSE,TRUE,91.2811,313,51.39,1596639608,in_progress
0,637,-8.2427,3.4125,51.8764,10,1.33,13,0.5,FALSE,TRUE,91.3331,313,51.39,1596639608,in_progress
0,638,-8.2253,3.4362,52.2301,10,1.33,13,0.5,FALSE,TRUE,91.3904,314,51.39,1596639608,in_progress
0,639,-8.1873,3.4892,53.0361,10,1.33,13,0.5,FALSE,TRUE,91.5295,314,51.39,1596639608,in_progress
0,640,-8.1545,3.5369,53.854,-30,1.33,1,0.5,FALSE,TRUE,91.6412,314,51.39,1596639608,in_progress
0,641,-8.1101,3.6033,54.8896,-30,1.33,1,0.5,FALSE,TRUE,91.7952,315,51.39,1596639608,in_progress
0,642,-8.053,3.6834,54.7746,0,1.33,10,0.5,FALSE,TRUE,91.9934,316,51.39,1596639608,in_progress
0,643,-7.99,3.7686,54.1479,20,1.33,16,0.5,FALSE,TRUE,92.2023,316,51.39,1596639608,in_progress
0,644,-7.9415,3.8349,53.9679,20,0.67,15,0.5,FALSE,TRUE,92.361,317,51.39,1596639608,in_progress
0,645,-7.8821,3.9208,54.7227,-30,1.33,1,0.5,FALSE,TRUE,92.5634,318,51.39,1596639608,in_progress
0,646,-7.8298,3.9982,55.2861,-20,1.33,4,0.5,FALSE,TRUE,92.743,318,51.39,1596639608,in_progress
0,647,-7.7816,4.0676,55.2687,-20,1.33,4,0.5,FALSE,TRUE,92.9054,319,51.39,1596639608,in_progress
0,648,-7.7375,4.1277,54.7531,10,1.33,13,0.5,FALSE,TRUE,93.0488,319,51.39,1596639608,in_progress
0,649,-7.6779,4.2083,54.1373,10,1.33,13,0.5,FALSE,TRUE,93.2424,320,51.39,1596639609,in_progress
0,650,-7.6168,4.2929,54.1742,10,1.33,13,0.5,FALSE,TRUE,93.4415,321,51.39,1596639609,in_progress
0,651,-7.5692,4.3609,54.5292,20,1.33,16,0.5,FALSE,TRUE,93.5964,321,51.39,1596639609,in_progress
0,652,-7.5148,4.4461,56.0151,20,1.33,16,1,FALSE,TRUE,93.7906,322,51.39,1596639609,in_progress
0,653,-7.4726,4.521,58.1088,10,0.67,12,1,FALSE,TRUE,93.9499,322,51.39,1596639609,in_progress
0,654,-7.4338,4.595,60.1798,-10,1.33,7,1,FALSE,TRUE,94.1088,323,51.39,1596639609,in_progress
0,655,-7.3975,4.6659,61.4104,-10,1.33,7,1,FALSE,TRUE,94.2564,323,51.39,1596639609,in_progress
0,656,-7.3572,4.7446,62.0668,0,0.67,9,1,FALSE,TRUE,94.4253,324,51.39,1596639609,in_progress
0,657,-7.3129,4.8325,62.678,-30,1.33,1,1,FALSE,TRUE,94.6124,325,51.39,1596639609,in_progress
0,658,-7.2768,4.9011,62.4465,-30,1.33,1,1,FALSE,TRUE,94.7616,325,51.39,1596639609,in_progress
0,659,-7.2286,4.9818,60.763,-30,1.33,1,1,FALSE,TRUE,94.9443,326,51.39,1596639609,in_progress
0,660,-7.1671,5.0698,57.5678,-30,1.33,1,1,FALSE,TRUE,95.1532,326,51.39,1596639609,in_progress
0,661,-7.106,5.144,53.9752,-20,1.33,4,1,FALSE,TRUE,95.3393,327,51.39,1596639609,in_progress
0,662,-7.0472,5.2057,50.4339,30,0.67,18,1,FALSE,TRUE,95.5021,328,51.39,1596639609,in_progress
0,663,-6.9914,5.261,47.8071,30,0.67,18,1,FALSE,TRUE,95.6525,328,51.39,1596639609,in_progress
0,664,-6.9402,5.3107,46.3298,-20,1.33,4,1,FALSE,TRUE,95.7881,329,51.39,1596639610,in_progress
0,665,-6.8834,5.3671,45.6129,-20,1.33,4,1,FALSE,TRUE,95.9449,329,51.39,1596639610,in_progress
0,666,-6.8259,5.4198,44.233,30,0.67,18,1,FALSE,TRUE,96.0932,330,51.39,1596639610,in_progress
0,667,-6.7376,5.4994,43.0329,-30,1.33,1,0.5,FALSE,TRUE,96.3305,330,51.39,1596639610,in_progress
0,668,-6.6848,5.5451,42.1286,-10,0.67,6,0.5,FALSE,TRUE,96.4641,331,51.39,1596639610,in_progress
0,669,-6.6215,5.5945,40.0836,20,1.33,16,0.5,FALSE,TRUE,96.6386,332,51.39,1596639610,in_progress
0,670,-6.5553,5.646,39.0814,0,0.67,9,0.5,FALSE,TRUE,96.8317,332,51.39,1596639610,in_progress
0,671,-6.4829,5.7036,38.9578,20,1.33,16,0.5,FALSE,TRUE,97.0118,333,51.39,1596639610,in_progress
0,672,-6.4263,5.7503,39.1857,-10,0.67,6,0.5,FALSE,TRUE,97.1904,333,51.39,1596639610,in_progress
0,673,-6.3609,5.8041,39.3206,20,1.33,16,0.5,FALSE,TRUE,97.3881,334,51.39,1596639610,in_progress
0,674,-6.2944,5.8617,40.147,-10,1.33,7,0.5,FALSE,TRUE,97.5531,335,51.39,1596639610,in_progress
0,675,-6.2295,5.9194,40.8021,10,0.67,12,1,FALSE,TRUE,97.7346,335,51.39,1596639610,in_progress
0,676,-6.1692,5.9767,42.1506,-30,1.33,1,1,FALSE,TRUE,97.8814,336,51.39,1596639610,in_progress
0,677,-6.1025,6.0381,42.2875,-30,0.67,0,1,FALSE,TRUE,98.0439,336,51.39,1596639610,in_progress
0,678,-6.0542,6.0777,41.144,-30,0.67,0,1,FALSE,TRUE,98.1528,337,51.39,1596639611,in_progress
0,679,-5.9858,6.1267,38.9139,-30,1.33,1,1,FALSE,TRUE,98.2948,337,51.39,1596639611,in_progress
0,680,-5.9231,6.1639,35.4503,-30,1.33,1,1,FALSE,TRUE,98.4258,338,51.39,1596639611,in_progress
0,681,-5.8473,6.1992,30.6307,-30,0.67,0,0.5,FALSE,TRUE,98.5675,338,51.39,1596639611,in_progress
0,682,-5.7674,6.2256,24.8018,-30,0.67,0,0.5,FALSE,TRUE,98.7265,339,51.39,1596639611,in_progress
0,683,-5.7148,6.2367,21.0546,-30,0.67,0,0.5,FALSE,TRUE,98.8301,339,51.39,1596639611,in_progress
0,684,-5.6439,6.2441,14.9168,-30,1.33,1,0.5,FALSE,TRUE,98.9526,339,51.39,1596639611,in_progress
0,685,-5.5789,6.2429,8.9166,-10,1.33,7,0.5,FALSE,TRUE,99.0789,340,51.39,1596639611,in_progress
0,686,-5.5172,6.2367,3.5316,-20,2,5,0.5,FALSE,TRUE,99.1931,340,51.39,1596639611,in_progress
0,687,-5.406,6.2127,-5.7305,-10,1.33,7,0.5,FALSE,TRUE,99.4095,341,51.39,1596639611,in_progress
0,688,-5.3202,6.1815,-13.0292,-10,2,8,1,FALSE,TRUE,99.5753,342,51.39,1596639611,in_progress
0,689,-5.2389,6.1426,-19.167,20,1.33,16,1,FALSE,TRUE,99.7341,342,51.39,1596639611,in_progress
0,690,-5.1499,6.0893,-25.7904,30,2,20,1,FALSE,TRUE,99.909,343,51.39,1596639611,in_progress
0,691,-5.0557,6.0282,-29.8773,-10,1.33,7,1,FALSE,TRUE,100,0,51.39,1596639611,in_progress
0,692,-4.9574,5.96,-32.8122,30,2,20,0.5,FALSE,TRUE,0.2852,1,51.39,1596639611,in_progress
0,693,-4.8888,5.9106,-34.1484,30,0.67,18,0.5,FALSE,TRUE,0.4146,1,51.39,1596639612,in_progress
0,694,-4.7971,5.8499,-34.0207,20,1.33,16,0.5,FALSE,TRUE,0.5867,2,51.39,1596639612,in_progress
0,695,-4.6936,5.7865,-32.4609,0,2,11,0.1,FALSE,TRUE,0.786,3,51.39,1596639612,in_progress
0,696,-4.6016,5.7334,-31.0594,0,2,11,0.1,FALSE,TRUE,0.959,3,51.39,1596639612,in_progress
0,697,-4.4679,5.6586,-29.7168,0,2,11,0.1,FALSE,TRUE,1.2119,4,51.39,1596639612,in_progress
0,698,-4.3598,5.6008,-28.7191,20,1.33,16,0.1,FALSE,FALSE,1.4189,5,51.39,1596639612,in_progress
0,699,-4.2832,5.5629,-27.5631,0,2,11,0.001,FALSE,FALSE,1.5631,5,51.39,1596639612,in_progress
0,700,-4.1439,5.5009,-25.0698,20,1.33,16,0.001,FALSE,FALSE,1.8325,6,51.39,1596639612,in_progress
0,701,-4.0061,5.4487,-22.1486,20,1.33,16,0.001,FALSE,FALSE,2.101,7,51.39,1596639612,off_track
0,702,-3.9091,5.4194,-19.286,20,1.33,16,0,FALSE,FALSE,2.2884,8,51.39,1596639612,pause
0,703,-3.8767,5.8536,1.4975,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639612,pause
0,704,-3.8767,5.8536,1.501,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639612,pause
0,705,-3.8767,5.8536,1.4995,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639612,pause
0,706,-3.8767,5.8536,1.4992,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639612,pause
0,707,-3.8767,5.8536,1.5001,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639612,pause
0,708,-3.8767,5.8536,1.5003,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,709,-3.8767,5.8536,1.5002,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,710,-3.8767,5.8536,1.5002,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,711,-3.8767,5.8536,1.5001,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,712,-3.8767,5.8536,1.5001,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,713,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,714,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,715,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,716,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,717,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,718,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,719,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,720,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,721,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,722,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639613,pause
0,723,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,724,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,725,-3.8767,5.8536,1.5001,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,726,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,727,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,728,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,729,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,730,-3.8767,5.8536,1.5,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,731,-3.8767,5.8536,1.4999,-10,1.33,7,0,FALSE,TRUE,2.3795,8,51.39,1596639614,pause
0,732,-3.8767,5.8536,1.5,-10,1.33,7,0.5,FALSE,TRUE,2.3795,8,51.39,1596639614,in_progress
0,733,-3.8689,5.8539,1.6523,-10,1.33,7,0.5,FALSE,TRUE,2.3946,8,51.39,1596639614,in_progress
0,734,-3.8445,5.8542,1.5459,-10,1.33,7,0.5,FALSE,TRUE,2.4422,8,51.39,1596639614,in_progress
0,735,-3.8018,5.8539,1.09,-10,1.33,7,0.1,FALSE,TRUE,2.5252,9,51.39,1596639614,in_progress
0,736,-3.7682,5.8534,0.6722,-10,1.33,7,0.1,FALSE,TRUE,2.5906,9,51.39,1596639614,in_progress
0,737,-3.7185,5.8512,-0.2534,-10,1.33,7,0.1,FALSE,TRUE,2.6951,9,51.39,1596639614,in_progress
0,738,-3.629,5.8449,-2.0508,-10,1.33,7,0.1,FALSE,TRUE,2.8691,10,51.39,1596639615,in_progress
